id,title,language,views,downloads,industry,runtime,IMDb_rating,director,release_date,posted_date
366816,Blade of the 47 Ronin,English,17668,2317,Hollywood / English,107,4.7,Ron Yuan,1970-01-01,2022-10-27
366814,Slayers,English,8894,675,Hollywood / English,88,3.1,K. Asher Levin,2022-10-21,2022-10-27
366726,Two Witches,English,10598,1010,Hollywood / English,98,4.9,Pierre Tsigaridis,1970-01-01,2022-10-25
364791,Barbarian,English,15402,1781,Hollywood / English,102,7.0,Zach Cregger,2022-09-09,2022-09-15
366709,Bigil,Tamil,72437,22008,Tollywood,179,6.7,Atlee Kumar,2019-10-25,2022-10-25
365612,Don't Worry Darling,English,31776,4238,Hollywood / English,123,6.2,Olivia Wilde,2022-09-23,2022-03-10
362857,Paradise Highway,English,31275,5799,Hollywood / English,115,5.5,Anna Gutto,2022-07-29,2022-07-30
359204,Memory,English,47470,9984,Hollywood / English,114,5.7,Martin Campbell,2022-04-29,2022-06-05
366621,Raymond & Ray,English,5130,375,Hollywood / English,105,6.4,Rodrigo García,2022-10-21,2022-10-22
366617,Detective Knight: Rogue,English,16399,2133,Hollywood / English,105,3.6,Edward Drake,2022-10-21,2022-10-22
366614,Matriarch,English,7163,464,Hollywood / English,85,4.5,Ben Steiner,2022-10-21,2022-10-22
366611,Argentina/1985,Spanish/English,13360,2502,Hollywood / English,140,7.7,Santiago Mitre,2022-09-29,2022-10-22
366609,20th Century Girl,Korean,19001,3171,Hollywood / English,119,7.3,Woo-ri Bang,2022-10-21,2022-10-22
366542,The Loneliest Boy in the World,English,5439,306,Hollywood / English,91,5.2,Martin Owen,2022-10-20,2022-10-21
365005,Pearl,English/German,14445,1510,Hollywood / English,103,7.0,Ti West,2022-09-16,2022-09-19
366485,The Stranger,English,12173,966,Hollywood / English,117,6.6,Thomas M. Wright,2022-10-13,2022-10-20
366484,The Possessed,English,12358,1211,Hollywood / English,97,4.4,Chris Sun,1970-01-01,2022-10-20
366483,The School for Good and Evil,English,34508,9446,Hollywood / English,147,5.8,Paul Feig,2022-10-19,2022-10-20
365427,The Infernal Machine,English,57954,9219,Hollywood / English,111,5.3,Andrew Hunt,2022-09-23,2022-09-28
366433,Mid-Love Crisis,English,3548,320,Hollywood / English,84,5.4,Terry Ingram,2022-10-09,2022-10-19
366426,This Little Love of Mine,English,2885,255,Hollywood / English,91,5.3,Christine Luby,2021-04-22,2022-10-19
366423,Guardians of Time,English,21625,2502,Hollywood / English,99,3.5,Stephen Shimek,2022-09-06,2022-10-19
366381,Bromates,English,2712,216,Hollywood / English,98,4.0,Court Crandall,2022-10-07,2022-10-18
365610,The Good House,English,3566,257,Hollywood / English,104,7.0,Maya Forbes/Wallace Wolodarsky,2022-09-30,2022-03-10
365609,Bros,English,5977,346,Hollywood / English,115,6.8,Nicholas Stoller,2022-09-30,2022-03-10
366341,Rosaline,English,9074,670,Hollywood / English,95,6.4,Karen Maine,2022-10-14,2022-10-17
366340,Summit Fever,English,10313,1181,Hollywood / English,115,4.9,Julian Gilbey,2022-10-17,2022-10-17
364142,Jane,English,5047,381,Hollywood / English,83,4.9,Sabrina Jaglom,2022-09-07,2022-08-31
147917,The Walk,English/French/Czech,150292,39893,Hollywood / English,123,7.3,Robert Zemeckis,2015-10-09,2015-10-16
366270,The Curse of Bridge Hollow,English,36917,9254,Hollywood / English,89,5.5,Jeff Wadlow,2022-10-14,2022-10-15
366269,Accident Man 2 (Accident Man: Hitman's Holiday),English,31365,4815,Hollywood / English,96,5.9,George Kirby/Harry Kirby,2022-10-14,2022-10-15
366268,Stars at Noon,English/French/Spanish,19999,2712,Hollywood / English,135,5.5,Claire Denis,2022-10-14,2022-10-15
366204,Spirit Halloween,English,5032,301,Hollywood / English,87,4.4,David Poag,2022-10-11,2022-10-14
365002,Clerks III,English,6123,304,Hollywood / English,100,6.4,Kevin Smith,2022-09-16,2022-09-19
362574,Paws of Fury: The Legend of Hank,English,33810,7392,Anime / Kids,98,5.7,Chris Bailey/Mark Koetsier/Rob Minkoff,2022-07-15,2022-07-23
366155,Esposa de Aluguel (Someone Borrowed),Portuguese,5000,468,Hollywood / English,107,5.6,Cris D'Amato,2022-10-11,2022-10-13
366152,Project Legion,English,17960,2186,Hollywood / English,90,3.4,Lance Kawas,2022-10-11,2022-10-13
340399,Land,English,12491,1416,Hollywood / English,89,6.6,Robin Wright,2021-02-12,2021-02-16
329999,Force of Nature,English/Spanish,40291,9143,Hollywood / English,91,4.6,Michael Polish,2020-06-30,2020-06-19
366097,Grimcutty,English,16323,1317,Hollywood / English,101,4.3,John Ross,2022-10-10,2022-12-10
366096,Hellraiser,English,8704,975,Hollywood / English,121,6.2,David Bruckner,2022-10-07,2022-12-10
366095,Significant Other,English,8658,567,Hollywood / English,84,5.6,Dan Berk/Robert Olsen,2022-10-07,2022-12-10
366054,To Leslie,English,9861,710,Hollywood / English,119,7.0,Michael Morris,2022-10-07,2022-11-10
366052,Monster High: The Movie 2022,English/Zulu,8864,734,Hollywood / English,92,4.4,Todd Holland,2022-10-06,2022-11-10
366049,The Silent Twins,English,3617,183,Hollywood / English,113,5.9,Agnieszka Smoczynska,2022-09-16,2022-11-10
366038,Operation Seawolf,English,11442,1139,Hollywood / English,87,3.2,Steven Luke,2022-10-07,2022-11-10
366036,Werewolf by Night,English,11212,1541,Hollywood / English,52,7.2,Michael Giacchino,2022-10-07,2022-11-10
365917,Luckiest Girl Alive,English/Spanish,30693,4776,Hollywood / English,113,6.4,Mike Barker,2022-10-07,2022-08-10
365913,Catherine Called Birdy,English/Hindi,9852,1430,Hollywood / English,108,6.1,Lena Dunham,2022-10-07,2022-08-10
363186,Prey,English/North American Indian/French,88973,22032,Hollywood / English,100,7.2,Dan Trachtenberg,2022-08-05,2022-06-08
365906,Batman and Superman: Battle of the Super Sons,English,14301,2074,Anime / Kids,79,6.7,Matt Peters,2022-10-18,2022-08-10
365847,Blackout,English/Spanish,12052,1428,Hollywood / English,81,3.8,Sam Macaroni,2022-10-01,2022-07-10
365845,Anikulapo,English/Yoruba,10870,645,Hollywood / English,142,5.2,Kunle Afolayan,2022-09-30,2022-07-10
360928,Watcher,English/Romanian,64176,8582,Hollywood / English,91,6.3,Chloe Okuno,2022-06-03,2022-06-14
359912,Torn Hearts,English,21164,2338,Hollywood / English,97,5.2,Brea Grant,2022-05-20,2022-05-21
329998,You Should Have Left,English,26306,4808,Hollywood / English,93,5.4,David Koepp,2020-06-18,2020-06-19
365841,Mia and Me: The Hero of Centopia,English,13870,1527,Anime / Kids,85,5.6,Adam Gunn,2022-05-26,2022-07-10
365794,Mr. Harrigan's Phone,English,22002,4322,Hollywood / English,104,6.0,John Lee Hancock,2022-10-05,2022-06-10
365793,Jumping from High Places,English,6808,497,Hollywood / English,88,5.5,Andrea Jublin,2022-10-05,2022-06-10
365792,Togo,English,5739,296,Hollywood / English,92,5.8,Israel Adrián Caetano,2022-10-05,2022-06-10
363349,Laal Singh Chaddha,Hindi/Punjabi/English,220861,74547,Bollywood / Indian,159,5.5,Advait Chandan,2022-08-11,2022-11-08
365740,Dead for a Dollar,English,7191,679,Hollywood / English,107,5.2,Walter Hill,2022-09-30,2022-05-10
365739,Other Monsters,English,5056,310,Hollywood / English,93,3.7,Ben Lanoha,1970-01-01,2022-05-10
365007,God's Country,English,5857,385,Hollywood / English,102,5.9,Julian Higgins,2022-09-16,2022-09-19
365735,Trick or Treat Scooby-Doo!,English,10271,1181,Anime / Kids,72,5.8,Audie Harrison,2022-10-04,2022-05-10
365676,A Love Song,English,4281,431,Hollywood / English,81,7.0,Max Walker-Silverman,2022-01-20,2022-04-10
365675,Sissy,English,13267,739,Hollywood / English,102,6.2,Hannah Barlow/Kane Senes,2022-11-03,2022-04-10
365674,Bring It On: Cheer or Die,English,10366,640,Hollywood / English,91,3.9,Karen Lam,2022-09-27,2022-04-10
365672,The Secrets of Bella Vista,English,4701,308,Hollywood / English,84,6.6,Heather Hawthorn Doyle,2022-09-18,2022-04-10
365579,My Best Friend's Exorcism,English,14388,2387,Hollywood / English,97,5.3,Damon Thomas,2022-09-30,2022-01-10
365578,Rainbow,English/Hindi,10603,1405,Hollywood / English,117,4.0,Paco León,2022-09-30,2022-01-10
365577,God's Creatures,English,5511,458,Hollywood / English,100,5.9,Saela Davis/Anna Rose Holmer,2022-09-30,2022-01-10
365576,Devil's Workshop,English,13108,1163,Hollywood / English,86,4.0,Chris von Hoffmann,2022-09-30,2022-01-10
365575,Hocus Pocus 2,English,13119,1362,Hollywood / English,103,6.0,Anne Fletcher,2022-09-30,2022-01-10
365574,The Greatest Beer Run Ever,English,9424,699,Hollywood / English,126,6.6,Peter Farrelly,2022-09-30,2022-01-10
365571,Plan A Plan B,Hindi,76887,19706,Bollywood / Indian,105,4.6,Shashanka Ghosh,2022-09-30,2022-01-10
365569,Entergalactic,English,13082,1274,Anime / Kids,93,7.4,Fletcher Moules,2022-09-30,2022-01-10
363924,Vesper,English,33968,3548,Hollywood / English,114,6.0,Kristina Buozyte/Bruno Samper,2022-08-17,2022-08-26
365502,Control,English,10973,863,Hollywood / English,90,3.7,James Mark,2022-08-28,2022-09-30
365501,Minions & More 1,English,26548,5060,Anime / Kids,48,6.5,Pierre Coffin,2022-09-20,2022-09-30
365454,Blonde,English/Italian,28540,4310,Hollywood / English,167,5.5,Andrew Dominik,2022-09-28,2022-09-29
365448,The Curious Case of Dolphin Bay,English,11907,685,Hollywood / English,83,5.3,Christine Luby,1970-01-01,2022-09-29
357140,Nordsjøen (The Burning Sea),Norwegian,64090,14181,Hollywood / English,104,6.3,John Andreas Andersen,2021-10-29,2022-03-18
365428,Dig,English,7867,650,Hollywood / English,90,4.2,K. Asher Levin,2022-09-23,2022-09-28
365397,Viswasam,Tamil,48877,16413,Tollywood,153,6.5,Siva,2019-01-10,2022-09-28
363072,Bullet Train,English/Japanese/Spanish/Russian,111507,32104,Hollywood / English,127,7.3,David Leitch,2022-08-05,2022-04-08
365340,On the Come Up,English,2442,93,Hollywood / English,116,5.1,Sanaa Lathan,2022-09-23,2022-09-27
365297,Lou,English,25236,5802,Hollywood / English,107,6.1,Anna Foerster,2022-09-23,2022-09-26
365296,Athena,French,39903,7282,Hollywood / English,99,6.8,Romain Gavras,2023-09-23,2022-09-26
363466,Beast,English,98978,22218,Hollywood / English,93,5.6,Baltasar Kormákur,2022-08-19,2022-08-15
365295,Bandit,English,7389,823,Hollywood / English,126,6.2,Allan Ungar,2022-09-23,2022-09-26
365293,A Jazzman's Blues,English,4313,266,Hollywood / English,127,6.5,Tyler Perry,2022-09-23,2022-09-26
365288,Mortal Kombat Legends: Snow Blind,English,15330,1534,Anime / Kids,82,6.6,Rick Morales,2022-10-09,2022-09-26
365216,Mona Lisa and the Blood Moon,English,10393,907,Hollywood / English,106,6.3,Ana Lily Amirpour,2022-09-30,2022-09-23
364345,After Ever Happy,English,44356,8224,Hollywood / English,95,4.5,Castille Landon,2022-09-07,2022-05-09
365151,Der Parfumeur (The Perfumier),German,18422,3930,Hollywood / English,96,3.6,Nils Willbrandt,2022-09-21,2022-09-22
365146,Gekijouban Jujutsu Kaisen 0 (Jujutsu Kaisen 0: The Movie),Japanese,10419,1574,Anime / Kids,105,7.8,Seong-Hu Park,2021-12-24,2022-09-22
365092,Peace River,English,7402,648,Hollywood / English,135,6.6,Douglas James Vail,2022-03-03,2022-09-21
365091,York Witches Society,English,11341,987,Hollywood / English,88,3.9,Liza Bolton,2022-07-05,2022-09-21
365088,Ninnu Veedani Needanu Nene,Telugu,37676,10415,Tollywood,123,5.8,Caarthick Raju,2019-07-12,2022-09-21
365087,118,Telugu,43705,11949,Tollywood,120,6.4,K.V. Guhan,2019-03-01,2022-09-21
363258,Nope,English/Spanish,54547,9469,Hollywood / English,130,6.9,Jordan Peele,2022-07-22,2022-10-08
124546,Cinderella,English,114920,40693,Hollywood / English,105,6.9,Kenneth Branagh,2015-03-13,2015-03-17
365014,La scuola cattolica (The Catholic School),English,6708,683,Hollywood / English,106,5.8,Stefano Mordini,2021-10-07,2022-09-19
365013,Broad Peak,English,8410,837,Hollywood / English,101,5.8,Leszek Dawid,2022-09-09,2022-09-19
365010,Speak No Evil,English/Dutch/Danish,7708,568,Hollywood / English,97,6.7,Christian Tafdrup,2022-03-17,2022-09-19
365009,Ame wo Tsugeru Hyoryu Danchi (Drifting Home),Japanese,6031,529,Anime / Kids,119,6.2,Hiroyasu Ishida,2022-09-16,2022-09-19
364911,Goodnight Mommy,English,23381,4874,Hollywood / English,92,5.6,Matt Sobel,2022-09-16,2022-09-17
364910,Do Revenge,English,15912,2901,Hollywood / English,118,6.3,Jennifer Kaytin Robinson,2022-09-16,2022-09-17
364908,Confess/Fletch,English,6395,469,Hollywood / English,99,6.4,Greg Mottola,2022-09-16,2022-09-17
364907,I Used to Be Famous,English,2874,146,Hollywood / English,104,6.4,Eddie Sternberg,2022-09-16,2022-09-17
364905,Jogi,Hindi,37327,9500,Bollywood / Indian,116,7.2,Ali Abbas Zafar,2022-09-16,2022-09-17
364842,House of Darkness,English,12646,1220,Hollywood / English,88,4.7,Neil LaBute,2022-09-13,2022-09-16
364840,Conjuring: The Beyond,English,23820,3063,Hollywood / English,91,2.2,Calvin Morie McCarthy,2022-07-10,2022-09-16
360070,Men,English,25767,2888,Hollywood / English,100,6.1,Alex Garland,2022-06-01,2022-05-25
357247,X,English,75857,11622,Hollywood / English,105,6.6,Ti West,2022-03-18,2022-03-21
362801,VR (Vikrant Rona),Kannada,181736,52780,Tollywood,148,7.1,Anup Bhandari,2022-07-28,2022-07-29
364792,Caribbean Summer,English,3488,250,Hollywood / English,84,6.5,Steven R. Monroe,2022-06-11,2022-09-15
364740,Unfavorable Odds,English,6861,707,Hollywood / English,80,2.1,Boogievision,2022-09-09,2022-09-14
362912,DC League of Super-Pets,English/Spanish,75029,19635,Anime / Kids,105,7.2,Jared Stern/Sam J. Levine,2022-07-29,2022-01-08
364046,Three Thousand Years of Longing,English/Greek/Turkish/German/French,27132,4345,Hollywood / English,108,6.7,George Miller,2022-08-26,2022-08-29
364045,892 (Breaking),English,15576,1318,Hollywood / English,103,6.7,Abi Damaris Corbin,2022-08-26,2022-08-29
363925,Emily the Criminal,English/Spanish,17457,1754,Hollywood / English,97,6.7,John Patton Ford,2022-08-12,2022-08-26
364639,My Son Hunter,English,8665,688,Hollywood / English,95,6.5,Robert Davi,2022-09-07,2022-12-09
364605,End of the Road,English,17420,4178,Hollywood / English,89,4.8,Millicent Shelton,2022-09-09,2022-10-09
364604,Sous Emprise (No Limit),French/English,30415,5533,Hollywood / English,118,5.8,David M. Rosenthal,2022-09-09,2022-10-09
364603,About Fate,English,6508,534,Hollywood / English,100,5.8,Marius Vaysberg,2022-09-09,2022-10-09
364602,Margaux,English,12261,1255,Hollywood / English,104,4.5,Steven C. Miller,2022-09-09,2022-10-09
364600,Delia's Gone,English,5529,345,Hollywood / English,90,5.4,Robert Budreau,2022-08-19,2022-10-09
364545,Pinocchio,English,39887,10546,Hollywood / English,105,5.1,Robert Zemeckis,2022-09-08,2022-09-09
361969,Thor: Love and Thunder,English,316580,109550,Hollywood / English,118,6.3,Taika Waititi,2022-07-06,2022-07-07
213139,Don't Knock Twice,Polish/English,38812,7586,Hollywood / English,93,5.1,Caradog W. James,2017-03-31,2017-04-02
364402,Dead Zone,English,29503,4037,Hollywood / English,83,3.7,Hank Braxtan,2022-07-29,2022-06-09
364400,All for Her,English,8730,549,Hollywood / English,82,5.9,Prarthana Mohan,2021-10-17,2022-06-09
364348,Ghoster,English,19317,2175,Hollywood / English,90,3.8,Ryan Bellgardt,2022-10-11,2022-05-09
364347,Wire Room,English,13271,1767,Hollywood / English,96,3.5,Matt Eskandari,2022-09-02,2022-05-09
364346,Honk for Jesus. Save Your Soul.,English,2860,137,Hollywood / English,102,5.2,Adamma Ebo,2022-09-02,2022-05-09
364343,Ivy & Bean: Doomed To Dance 2022,English,7053,1198,Hollywood / English,53,5.9,Elissa Down,2022-09-02,2022-05-09
364342,Ivy & Bean,English,6505,1085,Hollywood / English,56,6.2,Elissa Down,2022-09-02,2022-05-09
364341,Marcel the Shell with Shoes On,English,7508,451,Hollywood / English,90,8.2,Dean Fleischer-Camp,2022-06-24,2022-05-09
364307,One Way,English,11767,1318,Hollywood / English,95,3.5,Andrew Baird,2022-09-02,2022-03-09
364302,Ivy & Bean: The Ghost That Had to Go,English,21220,4295,Hollywood / English,61,5.7,Elissa Down,2022-09-02,2022-03-09
364249,Love in the Villa,English,10465,1893,Hollywood / English,114,5.4,Mark Steven Johnson,2022-09-01,2022-02-09
364248,Fenced In,English,3139,304,Hollywood / English,110,4.9,Roberto Santucci,2022-09-01,2022-02-09
364246,Summering,English,1914,120,Hollywood / English,87,4.1,James Ponsoldt,2022-01-22,2022-02-09
363464,Mack & Rita,English,6819,355,Hollywood / English,94,4.3,Katie Aselton,2022-08-12,2022-08-15
364203,I Came By,English,29287,6084,Hollywood / English,110,6.1,Babak Anvari,2022-08-31,2022-01-09
364202,La jefa (Under Her Control),Spanish,15130,1218,Hollywood / English,109,4.8,Fran Torres,2022-04-29,2022-01-09
364201,Fight (A Father's Fight),English,8622,518,Hollywood / English,92,6.2,Tyler Sansom,2021-03-13,2022-01-09
363465,Fall,English,35112,7699,Hollywood / English,107,6.4,Scott Mann,2022-08-12,2022-08-15
357544,The Lost City,English/Spanish/Latin/French,120155,28505,Hollywood / English,112,6.1,Aaron Nee/Adam Nee,2022-03-25,2022-03-28
364147,Funny Pages,English,3255,170,Hollywood / English,86,6.3,Owen Kline,2022-08-26,2022-08-31
364143,Maneater,English,16072,2701,Hollywood / English,89,3.0,Justin Lee,2022-08-06,2022-08-31
364097,Game/Set/Love,English,3908,367,Hollywood / English,84,5.8,Jessica Harmon,2022-08-27,2022-08-30
364096,Romance in Style,English,7951,707,Hollywood / English,84,7.2,Michael Robison,2022-08-13,2022-08-30
362319,The Railway Children Return,English,12697,1003,Hollywood / English,95,5.6,Morgan Matthews,2022-07-15,2022-07-18
364044,Doragon boru supa: Supa hiro (Dragon Ball Super: Super Hero),Japanese,14277,2875,Anime / Kids,100,7.1,Tetsuro Kodama,2022-06-11,2022-08-29
363998,Samaritan,English,87974,28894,Hollywood / English,102,5.7,Julius Avery,2022-08-26,2022-08-27
363997,Me Time,English,28340,8077,Hollywood / English,101,5.1,John Hamburg,2022-08-26,2022-08-27
363996,Seoul Daejakjeon (Seoul Vibe),Korean,27854,7057,Hollywood / English,138,5.5,Hyun-Sung Moon,2022-08-26,2022-08-27
363995,Kaerlighed for voksne (Loving Adults),Danish,23895,2891,Hollywood / English,104,6.5,Barbara Topsøe-Rothenborg,2022-08-26,2022-08-27
363994,Out of the Blue,English,29837,4400,Hollywood / English,104,4.0,Neil LaBute,2022-08-26,2022-08-27
363929,That's Amor,English/Spanish,11476,1927,Hollywood / English,96,5.3,Shaun Paul Piccinino,2022-08-25,2022-08-26
363928,The Runner,English,14106,1223,Hollywood / English,102,4.1,Michelle Danner,2021-03-20,2022-08-26
363926,Her Obsession (A Dangerous Affair),English,24947,4340,Hollywood / English,125,4.7,Christie Will,2022-08-06,2022-08-26
363861,Swim,English,19103,2830,Hollywood / English,86,2.9,Jared Cohn,2021-08-13,2022-08-25
359948,Top Gun: Maverick,English,224454,64935,Hollywood / English,130,8.4,Joseph Kosinski,2022-05-27,2022-05-23
358484,Father Stu,English,35439,4963,Hollywood / English,124,6.5,Rosalind Ross,2022-04-15,2022-04-18
363785,Easter Sunday,English,4005,268,Hollywood / English,96,5.3,Jay Chandrasekhar,2022-08-05,2022-08-22
363821,Cuarentones (40 Years Young),English,5398,305,Hollywood / English,81,4.3,Pietro Loprieno,2022-03-10,2022-08-23
363820,Sharp Stick,English,17758,1742,Hollywood / English,92,4.7,Lena Dunham,2022-01-22,2022-08-23
363793,Hagane no Renkinjutsushi: Kanketsu-hen - Fukushusha Scar (Fullmetal Alchemist the Revenge of Scar),Japanese,55517,15597,Hollywood / English,125,5.3,Fumihiko Sori,2022-05-20,2022-08-22
363257,Orphan: First Kill,English/Estonian,28697,6159,Hollywood / English,99,5.9,William Brent Bell,2022-08-19,2022-10-08
363733,Bullet Proof,English,14368,1822,Hollywood / English,96,4.4,James Clayton,2022-08-19,2022-08-20
363732,The Immaculate Room,English,8057,820,Hollywood / English,92,5.0,Mukunda Michael Dewil,2022-08-19,2022-08-20
